gene	zcount_A1	zcount_A2	zcount_A3	zcount_A4	zcount_A5	zcount_A6
ska3_1	41.3652329841854	92.4304207108531	260.288757054735	43.5181607711474	43.9702111402632	113.740946250873
skap1	0	0	0	0	0	0
skap1_1	27.6175880483505	15.2090633803794	13.2756230043398	29.3035961042197	23.6812352780476	17.3160049440297
skap2	0	0	0	0	0	0
skia	0	0	0	0	0	0
skia_1	11.0891899491707	7.78510434777477	4.26979455552205	7.07516482997507	2.18192001442348	12.7236837553512
skib	0	0	0	0	0	0
skib_1	32.1889037633777	37.0430641008021	21.797082347085	26.0854777458833	38.0218215872315	35.002237031158
skida1	0	0	0	0	0	0
skila	0	0	0	0	0	0
skilb	0	0	0	0	0	0
skiv2l	0	0	0	0	0	0
skiv2l2	0	0	0	0	0	0
skor1a	0	0	0	0	0	0
skor1b	0	0	0	0	0	0
skor1b_1	6.22500841333202	9.46428509938257	4.9435741928296	12.5149992547555	3.36830678349534	4.240886104466
skp1	0	0	0	0	0	0
skp2	0	0	0	0	0	0
skp2_1	92.1592373489582	111.416586909139	81.423821093284	90.3821759359065	110.185793569582	144.530921266168
sla1	0	0	0	0	0	0
sla2	0	0	0	0	0	0
sla2_1	67.7334930379516	55.3201984553221	48.5085851095511	49.6547525067509	43.5747738869109	47.2749103399393
slain1a	0	0	0	0	0	0
slain1a_1	30.0692241201366	42.7378994459598	46.5191818118163	30.8566539002495	33.1393814941118	37.8879137684979
slain1a_2	26.5642225355808	34.8313880484573	43.273657499364	20.9307372610084	31.143033211334	34.7129489275624
slain1a_3	34.127647007517	42.3105204515002	49.2237854055265	31.0724346967548	33.1393814941118	40.6395499639754
slain1b	0	0	0	0	0	0
slain2	0	0	0	0	0	0
slbp	0	0	0	0	0	0
slbp2	0	0	0	0	0	0
slc10a1	0	0	0	0	0	0
slc10a2	0	0	0	0	0	0
slc10a2_1	7.21023701763266	1.94883417161437	1.17456223976573	2.53016573602066	18.4666589318575	14.6156185432291
slc10a3	0	0	0	0	0	0
slc10a4	0	0	0	0	0	0
slc10a7	0	0	0	0	0	0
slc11a2	0	0	0	0	0	0
slc12a1	0	0	0	0	0	0
slc12a10.1	0	0	0	0	0	0
slc12a10.2	0	0	0	0	0	0
slc12a10.3	0	0	0	0	0	0
slc12a2	0	0	0	0	0	0
slc12a3	0	0	0	0	0	0
slc12a4	0	0	0	0	0	0
slc12a5b	0	0	0	0	0	0
slc12a7a	0	0	0	0	0	0
slc12a7b	0	0	0	0	0	0
slc12a8	0	0	0	0	0	0
slc12a9	0	0	0	0	0	0
slc12a9_1	76.262385048214	52.2160225527397	19.119870133985	50.7373415875667	113.517160784853	70.2627102938209
slc13a1	0	0	0	0	0	0
slc13a1_1	79.0645838201413	88.2098535551064	41.3102657332036	49.2246247150929	152.593106064749	97.4072359808761
slc13a2	0	0	0	0	0	0
slc13a3	0	0	0	0	0	0
slc13a3_1	16.4986125240567	5.14541815698069	2.72900603214974	11.5791544711121	43.5376542226407	30.5799245205901
slc13a4	0	0	0	0	0	0
slc13a5a	0	0	0	0	0	0
slc13a5b	0	0	0	0	0	0
slc14a2	0	0	0	0	0	0
slc15a1a	0	0	0	0	0	0
slc15a1b	0	0	0	0	0	0
slc15a2	0	0	0	0	0	0
slc15a4	0	0	0	0	0	0
slc16a10	0	0	0	0	0	0
slc16a12a	0	0	0	0	0	0
slc16a12a_1	13.3602233151448	7.03460305225589	3.42949058395559	7.41915688795835	15.1884534665362	8.51636479319838
slc16a12b	0	0	0	0	0	0
slc16a13	0	0	0	0	0	0
slc16a13_1	36.6775473147612	52.0296510806489	43.5144355665874	39.1956468947229	40.9778232119168	40.4475620178178
slc16a1a	0	0	0	0	0	0
slc16a1a_1	47.1793657127318	100.132955770091	76.443493579166	90.7423637424692	98.6870143320194	39.6009287093722
slc16a1b	0	0	0	0	0	0
slc16a1b_1	65.3893433904734	64.8204741231555	34.6191843188411	90.95036916079	54.6601875883263	62.5228510892167
slc16a2	0	0	0	0	0	0
slc16a2_1	10.3668447198404	4.80347068261126	4.72858410982223	3.23365363707697	10.4709253395587	10.3088858410094
slc16a3	0	0	0	0	0	0
slc16a4	0	0	0	0	0	0
slc16a4_1	133.560139897813	57.8107234229433	49.0892386996734	80.9858046950067	88.1280382047081	63.9889520461657
slc16a5a	0	0	0	0	0	0
slc16a5a_1	6.85448964055123	7.12569322660762	8.76109596639356	6.98984601767038	8.36883271317785	7.86480878138685
slc16a5b	0	0	0	0	0	0
slc16a5b_1	1.27629482840854	0.211203703327666	4.09881719532042	7.46447362734064	4.14356310175726	0.836808348603878
slc16a6a	15.4866062965821	25.58984403178	14.9141975648593	26.6394662628941	24.1532242523812	23.2568234124246
slc16a6b	0	0	0	0	0	0
slc16a7	0	0	0	0	0	0
slc16a8	0	0	0	0	0	0
slc16a8_1	42.1652775761872	3.4887952915371	1.68215737240175	3.2713003399596	0.698428318342417	37.2725308772696
slc16a9a	0	0	0	0	0	0
slc16a9a_1	27.2294174177521	23.2756964434476	8.25963023034234	28.3359796406889	96.5307431855373	44.1710020852968
slc16a9a_2	32.728773047722	36.1888596342493	4.3622047114825	11.3109367686739	51.5179668038339	11.9486303945989
slc16a9b	0	0	0	0	0	0
slc17a5	0	0	0	0	0	0
slc17a6a	0	0	0	0	0	0
slc17a6b	0	0	0	0	0	0
slc17a7a	0	0	0	0	0	0
slc17a7a_1	11.9137349384241	15.2087728261071	12.8328570736687	16.4952165448123	10.2616725775296	16.4595102507317
slc17a7b	0	0	0	0	0	0
slc17a8	0	0	0	0	0	0
slc17a8_1	0.49505143050187	0.573454386812963	0.725803942406845	2.31626628262141	1.87508110282567	1.98806879097952
slc17a9a	0	0	0	0	0	0
slc17a9b	0	0	0	0	0	0
slc18a1	0	0	0	0	0	0
slc18a2	0	0	0	0	0	0
slc18a2_1	4.03088948922992	4.37744529772984	2.46240028681082	4.42028571945438	2.99899186062071	6.07034322572908
slc18a2_2	3.14758365981491	3.12520889698581	2.63698850386749	7.36351968074136	5.83931872712513	5.67524965317236
slc18a3a	0	0	0	0	0	0
slc18a3b	0	0	0	0	0	0
slc18b1	0	0	0	0	0	0
slc19a1	0	0	0	0	0	0
slc19a2	0	0	0	0	0	0
slc19a3a	0	0	0	0	0	0
slc19a3b	0	0	0	0	0	0
slc1a1	0	0	0	0	0	0
slc1a2a	0	0	0	0	0	0
slc1a2b	0	0	0	0	0	0
slc1a3a	0	0	0	0	0	0
slc1a3b	0	0	0	0	0	0
slc1a4	0	0	0	0	0	0
slc1a5	0	0	0	0	0	0
slc1a6	0	0	0	0	0	0
slc1a7a	0	0	0	0	0	0
slc1a7b	0	0	0	0	0	0
slc1a7b_1	4.28943768493496	0.310548145332738	1.0481371532375	0.627174728021954	0.58024588451172	1.23042009474009
slc1a8a	0	0	0	0	0	0
slc1a8b	0	0	0	0	0	0
slc1a9	18.7935027990127	17.7384312545809	5.78283283851037	8.95601532711445	12.0521809731411	22.7615520658413
slc20a1a	0	0	0	0	0	0
slc20a1a_1	34.9383082074639	11.5371544583251	1.54520940188201	11.4651426235339	55.2603731414728	53.8739837393364
slc20a1b	0	0	0	0	0	0
slc20a2	0	0	0	0	0	0
slc20a2_1	79.5688602447518	87.1109720070265	39.3498172012282	87.5192344721211	103.987544688558	46.6289816907356
slc22a13a	0	0	0	0	0	0
slc22a13b	0	0	0	0	0	0
slc22a15	0	0	0	0	0	0
slc22a16	0	0	0	0	0	0
slc22a17	0	0	0	0	0	0
slc22a17_1	17.1112605940179	17.7447187179766	5.89348488994076	14.8684426888621	14.1086151198765	20.1943326280793
slc22a18	0	0	0	0	0	0
slc22a2	0	0	0	0	0	0
slc22a21	0	0	0	0	0	0
slc22a23	0	0	0	0	0	0
slc22a31	0	0	0	0	0	0
slc22a4	0	0	0	0	0	0
slc22a5	0	0	0	0	0	0
slc22a6l	0	0	0	0	0	0
slc22a7a	0	0	0	0	0	0
slc22a7b.1	0	0	0	0	0	0
slc22a7b.1_1	11.468547730137	5.90438227537389	1.49459975596671	11.0300075788507	54.0572161839009	28.9497055478896
slc22a7b.2	0	0	0	0	0	0
slc22a7b.2_1	5.83853338988791	4.79060107342836	0.475554467807589	4.26836902621371	28.6959572924279	18.7016692864466
slc22a7b.3	0	0	0	0	0	0
slc22a7b.3_1	0.237608604840232	0.550478953881637	0	1.111732571491	4.11418522120492	0.81789294602986
slc23a1	0	0	0	0	0	0
slc23a2	0	0	0	0	0	0
slc23a2_1	13.8150668072771	4.03959357018704	6.29266694321435	12.6296064939855	15.8213652064609	10.0032740052582
slc23a3	0	0	0	0	0	0
slc24a1	0	0	0	0	0	0
slc24a1_1	2.24338961349474	4.87253016526862	1.37044769956053	1.14805035278012	2.73123406278312	1.60878410150921
slc24a2	0	0	0	0	0	0
slc24a3	0	0	0	0	0	0
slc24a4a	0	0	0	0	0	0
slc24a4b	0	0	0	0	0	0
slc24a5	0	0	0	0	0	0
slc25a10	0	0	0	0	0	0
slc25a11	0	0	0	0	0	0
slc25a12	0	0	0	0	0	0
slc25a13	0	0	0	0	0	0
slc25a14	0	0	0	0	0	0
slc25a14_1	85.23141803742	113.448099004699	50.2255212382366	115.084473616506	120.466806023089	86.3116998472263
slc25a15a	0	0	0	0	0	0
slc25a15b	0	0	0	0	0	0
slc25a15b_1	23.2730428180254	15.9552511941354	38.9954663602223	32.2227985534483	18.5038151872536	41.962451981032
slc25a16	0	0	0	0	0	0
slc25a16_1	37.6663976043286	46.5022613514229	13.0792247419379	16.8118948974513	46.9299660546288	54.0228066158966
slc25a17	0	0	0	0	0	0
slc25a17_1	14.7444122201155	7.4633258959074	10.0516264220449	13.0437115583674	20.7832706813356	24.0259324160172
slc25a18	0	0	0	0	0	0
slc25a19	0	0	0	0	0	0
slc25a1a	0	0	0	0	0	0
slc25a1b	0	0	0	0	0	0
slc25a20	0	0	0	0	0	0
slc25a21	0	0	0	0	0	0
slc25a22	0	0	0	0	0	0
slc25a22_1	467.81935367126	481.998910137107	507.80366262526	549.953899433519	596.290502024638	463.219378390156
slc25a23a	0	0	0	0	0	0
slc25a23b	0	0	0	0	0	0
slc25a24	0	0	0	0	0	0
slc25a24l	0	0	0	0	0	0
slc25a25a	0	0	0	0	0	0
slc25a25b	0	0	0	0	0	0
slc25a25b_1	39.840053845325	47.5918336426095	13.081457864103	21.1162169243874	12.4627350989328	11.4280720288768
slc25a26	0	0	0	0	0	0
slc25a26_1	32.0338024189714	73.4720643460723	26.3005919101061	23.2315590678322	12.4799454255638	1.47021729568579
slc25a26_2	49.8630440454682	45.1002908838171	44.3971729844399	27.1652070134209	33.263667768526	37.2273893061295
slc25a27	0	0	0	0	0	0
slc25a28	0	0	0	0	0	0
slc25a28_1	120.985962463504	111.879490798972	94.7782698629342	137.011522849284	123.145769164454	125.11368474766
slc25a29	0	0	0	0	0	0
slc25a29_1	0	0	0	0	0	0
slc25a32a	0	0	0	0	0	0
slc25a32b	0	0	0	0	0	0
slc25a33	0	0	0	0	0	0
slc25a34	0	0	0	0	0	0
slc25a35	0	0	0	0	0	0
slc25a36a	0	0	0	0	0	0
slc25a36a_1	112.613570174402	133.395932488221	80.1345529455288	111.993986498635	116.973620608622	127.374108053225
slc25a36b	0	0	0	0	0	0
slc25a37	0	0	0	0	0	0
slc25a38a	0	0	0	0	0	0
slc25a38b	0	0	0	0	0	0
slc25a39	0	0	0	0	0	0
slc25a3a	0	0	0	0	0	0
slc25a3b	0	0	0	0	0	0
slc25a4	0	0	0	0	0	0
slc25a4_1	34.7368667361623	42.3938820080167	25.4641773263925	21.4043875464821	33.5640463938405	22.4195149806786
slc25a40	0	0	0	0	0	0
slc25a42	0	0	0	0	0	0
slc25a43	0	0	0	0	0	0
slc25a44a	0	0	0	0	0	0
slc25a44b	0	0	0	0	0	0
slc25a45	0	0	0	0	0	0
slc25a46	0	0	0	0	0	0
slc25a47a	0	0	0	0	0	0
slc25a47b	0	0	0	0	0	0
slc25a48	0	0	0	0	0	0
slc25a5	0	0	0	0	0	0
slc25a51a	0	0	0	0	0	0
slc25a51b	0	0	0	0	0	0
slc25a6	0	0	0	0	0	0
slc25a6_1	9.39264184579877	8.62911307743389	4.43195706234261	7.19816072533831	6.30904990148427	3.71623190975929
slc26a1	0	0	0	0	0	0
slc26a10	0	0	0	0	0	0
slc26a10_1	5.84844989551485	5.31348120104199	3.47464176347943	5.63375636927376	7.69420901523812	3.42103083827593
slc26a11	0	0	0	0	0	0
slc26a2	0	0	0	0	0	0
slc26a3.1	0	0	0	0	0	0
slc26a3.2	0	0	0	0	0	0
slc26a4	0	0	0	0	0	0
slc26a5	0	0	0	0	0	0
slc26a6	0	0	0	0	0	0
slc26a6l	0	0	0	0	0	0
slc27a1a	0	0	0	0	0	0
slc27a1a_1	71.8579694041559	68.8687881304753	57.0750603810768	66.5345693199325	75.6353810722004	75.679954762068
slc27a1b	0	0	0	0	0	0
slc27a2a	0	0	0	0	0	0
slc27a2b	0	0	0	0	0	0
slc27a4	0	0	0	0	0	0
slc27a4_1	5.19470600043156	8.09237764999101	2.62622528548436	9.63826762643043	13.1817654857769	10.8931099836475
slc27a6	0	0	0	0	0	0
slc28a1	0	0	0	0	0	0
slc28a1_1	40.4298696782827	42.2223926588479	23.5461885182249	106.098954150656	68.4626441311688	43.5047473521725
slc28a1_2	75.4132284154496	64.3042187045672	34.6026596485219	75.9599902695228	123.323438434953	57.2051374023042
slc29a1a	0	0	0	0	0	0
slc29a1b	0	0	0	0	0	0
slc29a2	0	0	0	0	0	0
slc29a2_1	33.9683808354826	97.1557217218715	43.2434196952107	34.3372919656166	113.683974912993	74.341505946329
slc29a3	0	0	0	0	0	0
slc29a4	0	0	0	0	0	0
slc2a10	0	0	0	0	0	0
slc2a11a	0	0	0	0	0	0
slc2a11b	0	0	0	0	0	0
slc2a11b_1	14.5375537478146	2.57551639938659	2.50750270827618	5.80161065147821	61.0784546516127	17.4652761947553
slc2a11b_2	13.1259442681637	4.62753081582295	5.02022258733681	3.33772766505831	28.4094119606642	3.92886416467399
slc2a11l	0	0	0	0	0	0
slc2a12	0	0	0	0	0	0
slc2a12_1	83.8256700387148	17.4172955515098	14.512659643269	28.140403385612	152.344116101996	96.1811747333975
slc2a13b	0	0	0	0	0	0
slc2a15a	0	0	0	0	0	0
slc2a15b	0	0	0	0	0	0
slc2a1a	0	0	0	0	0	0
slc2a1a_1	14.0811687638473	9.36386615044591	3.31334027897314	10.9805885537106	20.3179147154157	7.77913548311465
slc2a1b	0	0	0	0	0	0
slc2a2	0	0	0	0	0	0
slc2a3a	0	0	0	0	0	0
slc2a3b	0	0	0	0	0	0
slc2a5	0	0	0	0	0	0
slc2a5_1	0	0	0.901155735215221	0	5.986528442935	0
slc2a6	0	0	0	0	0	0
slc2a8	0	0	0	0	0	0
slc2a9l1	0	0	0	0	0	0
slc2a9l2	0	0	0	0	0	0
slc30a10	0	0	0	0	0	0
slc30a1a	0	0	0	0	0	0
slc30a1b	0	0	0	0	0	0
slc30a2	0	0	0	0	0	0
slc30a4	0	0	0	0	0	0
slc30a5	0	0	0	0	0	0
slc30a6	0	0	0	0	0	0
slc30a7	0	0	0	0	0	0
slc30a7_1	173.509274452737	98.7909677030691	135.76050504997	115.898980164976	131.952550123125	139.903680109956
slc30a8	0	0	0	0	0	0
slc30a9	0	0	0	0	0	0
slc31a1	0	0	0	0	0	0
slc31a1_1	38.9529537002401	36.5500621476055	13.8630252774748	3.96728407288922	32.366509516065	77.3602861814248
slc31a2	0	0	0	0	0	0
slc32a1	0	0	0	0	0	0
slc33a1	0	0	0	0	0	0
slc34a1a	0	0	0	0	0	0
slc34a1b	0	0	0	0	0	0
slc34a1b_1	1.94187209353941	0.843529835027144	0.237251178076574	5.6785676425439	13.6595272879358	4.73470144033768
slc34a2a	0	0	0	0	0	0
slc34a2aas	0	0	0	0	0	0
slc34a2b	0	0	0	0	0	0
slc35a1	0	0	0	0	0	0
slc35a2	0	0	0	0	0	0
slc35a3a	0	0	0	0	0	0
slc35a3b	0	0	0	0	0	0
slc35a4	0	0	0	0	0	0
slc35a5	0	0	0	0	0	0
slc35b1	0	0	0	0	0	0
slc35b2	0	0	0	0	0	0
slc35b3	0	0	0	0	0	0
slc35b4	0	0	0	0	0	0
slc35c1	0	0	0	0	0	0
slc35c2	0	0	0	0	0	0
slc35c2_1	28.6885112209232	73.0554864937754	51.6779465054702	51.5838507664993	46.4411439338653	77.2598791741529
slc35d1a	0	0	0	0	0	0
slc35d1b	0	0	0	0	0	0
slc35d2	0	0	0	0	0	0
slc35d3	0	0	0	0	0	0
slc35e1	0	0	0	0	0	0
slc35e2b	0	0	0	0	0	0
slc35e3	0	0	0	0	0	0
slc35e3_1	44.7686103947635	80.2486005575985	30.3427120971201	43.9571029127971	17.3280949867233	74.2388577117885
slc35e4	0	0	0	0	0	0
slc35e4_1	17.171167429496	13.4146060995278	12.2947489479682	15.1807386112775	12.7483822256132	13.0583790514221
slc35f1	0	0	0	0	0	0
slc35f2	0	0	0	0	0	0
slc35f2_1	126.985320976067	2.90495607948395	90.9151444284041	122.402189263719	102.38777736947	100.448300638231
slc35f2l	0	0	0	0	0	0
slc35f2l_1	0.446452790579764	0.775738525803192	0	1.5666607778819	3.62358537491997	3.84193354861941
slc35f3a	0	0	0	0	0	0
slc35f3b	0	0	0	0	0	0
slc35f4	0	0	0	0	0	0
slc35f6	0	0	0	0	0	0
slc35f6_1	118.03741074231	53.8721682841363	62.069706810058	64.3404012740349	80.9861260365204	117.287197683401
slc35g2a	0	0	0	0	0	0
slc35g2b	0	0	0	0	0	0
slc36a1	0	0	0	0	0	0
slc36a4	0	0	0	0	0	0
slc37a1	0	0	0	0	0	0
slc37a2	0	0	0	0	0	0
slc37a3	134.101270078009	159.55669582786	174.071017136506	119.419119432512	118.855938363753	147.60107547839
slc37a4a	0	0	0	0	0	0
slc37a4b	0	0	0	0	0	0
slc38a10	0	0	0	0	0	0
slc38a11	0	0	0	0	0	0
slc38a2	0	0	0	0	0	0
slc38a3a	0	0	0	0	0	0
slc38a3a_1	6.77656246760152	12.7091828477423	9.14673071243449	13.211020603683	11.8732814118211	16.2913048867536
slc38a3b	0	0	0	0	0	0
slc38a4	0	0	0	0	0	0
slc38a5a	0	0	0	0	0	0
slc38a5b	0	0	0	0	0	0
slc38a6	0	0	0	0	0	0
slc38a7	0	0	0	0	0	0
slc38a8a	0	0	0	0	0	0
slc38a8a_1	0	1.91692048985555	1.2939672095398	0.387136134906462	2.14901021028436	0
slc38a8b	0	0	0	0	0	0
slc38a8b_1	2.86215060743418	8.39911214285579	3.17050096059199	5.3566175466362	3.0973777596055	9.85205394337273
slc38a9	0	0	0	0	0	0
slc39a1	0	0	0	0	0	0
slc39a1_1	57.6472707090557	36.0811546948616	44.7580379251069	45.9506806227377	42.5123847160543	51.2084159768525
slc39a10	0	0	0	0	0	0
slc39a11	0	0	0	0	0	0
slc39a13	0	0	0	0	0	0
slc39a14	0	0	0	0	0	0
slc39a3	17.4610701109181	20.2264383791472	15.3840338008386	33.513254684346	27.0134617719213	26.9481479239353
slc39a3_1	18.2226889885083	0	13.3583085455433	24.8678034892857	23.0070504865737	20.9086265926249
slc39a4	0	0	0	0	0	0
slc39a5	0	0	0	0	0	0
slc39a5_1	5.60952825817927	3.63119509935494	2.74141060502315	7.52645040622285	7.14182340560667	6.43634601814324
slc39a6	0	0	0	0	0	0
slc39a7	0	0	0	0	0	0
slc39a8	0	0	0	0	0	0
slc39a9	0	0	0	0	0	0
slc3a1	0	0	0	0	0	0
slc3a1_1	72.4167728242791	44.9748418866427	3.12687304810265	18.2000162666662	81.9878013990562	188.705897377921
slc3a2a	0	0	0	0	0	0
slc3a2a_1	69.7950943306841	71.5389183911471	50.6471237786984	48.4892206832047	135.498459678035	80.5679078035813
slc3a2b	0	0	0	0	0	0
slc40a1	0	0	0	0	0	0
slc41a1	0	0	0	0	0	0
slc41a1_1	21.7512320215115	30.4404738313272	13.6602194336549	16.3477544547674	15.3375422588225	19.0849635832099
slc41a2a	0	0	0	0	0	0
slc41a2b	0	0	0	0	0	0
slc43a1a	0	0	0	0	0	0
slc43a1a_1	35.2512373159966	39.118375825653	36.4817525313993	44.5254898162991	46.4833156858335	38.2378063951355
slc43a1b	0	0	0	0	0	0
slc43a2a	0	0	0	0	0	0
slc43a2b	0	0	0	0	0	0
slc43a2b_1	34.0404362867479	19.2166338591293	14.5299749471815	12.0964362859728	17.4864232869236	24.4729469580098
slc43a3a	0	0	0	0	0	0
slc43a3b	0	0	0	0	0	0
slc44a1a	0	0	0	0	0	0
slc44a1b	0	0	0	0	0	0
slc44a2	0	0	0	0	0	0
slc44a2_1	14.0355160021665	36.8746485526318	20.8605816582462	48.5754374455236	20.3564336767127	18.6776492497175
slc44a4	0	0	0	0	0	0
slc44a5a	0	0	0	0	0	0
slc44a5b	0	0	0	0	0	0
slc44a5b_1	1.22587456184332	1.42002042991534	0	5.73567055738513	2.65324724286505	0
slc45a1	0	0	0	0	0	0
slc45a2	0	0	0	0	0	0
slc45a2_1	9.808401508571	9.90515110196535	1.47490016032932	2.94179091625197	11.4310101844467	1.73140203016292
slc45a3	0	0	0	0	0	0
slc45a4	0	0	0	0	0	0
slc46a1	0	0	0	0	0	0
slc46a3	0	0	0	0	0	0
slc47a1	0	0	0	0	0	0
slc47a2	0	0	0	0	0	0
slc48a1a	0	0	0	0	0	0
slc48a1b	0	0	0	0	0	0
slc48a1b_1	77.4464282011602	98.4768326133379	72.6517968597651	77.0534403682793	86.2197717126156	91.9258582951614
slc4a10a	0	0	0	0	0	0
slc4a10b	0	0	0	0	0	0
slc4a11	0	0	0	0	0	0
slc4a11_1	38.2535602976809	26.2212648917834	9.60464105473688	21.9622747272286	32.2824124751633	38.4557936587466
slc4a11_2	42.3505211831725	26.4156928754771	7.27805098557702	15.7867793549238	15.6127984630521	35.7771064610283
slc4a1a	0	0	0	0	0	0
slc4a1ap	0	0	0	0	0	0
slc4a1b	0	0	0	0	0	0
slc4a1b_1	3.55115112453061	2.05677942242626	2.89244861741366	4.15381670845018	1.92150204911467	1.35819129810488
slc4a2a	0	0	0	0	0	0
slc4a2b	0	0	0	0	0	0
slc4a3	0	0	0	0	0	0
slc4a4a	0	0	0	0	0	0
slc4a4b	0	0	0	0	0	0
slc4a4b_1	10.6875719208118	43.7202815947538	13.0029160649379	26.9260038461986	33.7272367079659	31.2145759967894
slc4a5	0	0	0	0	0	0
slc4a7	0	0	0	0	0	0
slc4a8	0	0	0	0	0	0
slc50a1	0	0	0	0	0	0
slc51a	0	0	0	0	0	0
slc52a2	0	0	0	0	0	0
slc52a3	0	0	0	0	0	0
slc5a1	0	0	0	0	0	0
slc5a11	0	0	0	0	0	0
slc5a12	0	0	0	0	0	0
slc5a2	0	0	0	0	0	0
slc5a3a	0	0	0	0	0	0
slc5a3b	0	0	0	0	0	0
slc5a5	0	0	0	0	0	0
slc5a6a	0	0	0	0	0	0
slc5a6b	0	0	0	0	0	0
slc5a6b_1	83.2260123952767	84.3559458550762	92.0792860191553	75.9422421056064	64.8391662699976	82.4512445421858
slc5a7a	0	0	0	0	0	0
slc5a7a_1	5.54982510780039	3.29680488916791	0.97362221457105	3.49552296128578	3.23396769971781	0.816390116362489
slc5a8	0	0	0	0	0	0
slc5a8l	0	0	0	0	0	0
slc5a8l_1	114.725177436753	104.677244583016	25.9213373074889	96.2804448241813	148.176851280918	73.9320550570017
slc5a9	0	0	0	0	0	0
slc6a11a	0	0	0	0	0	0
slc6a11b	0	0	0	0	0	0
slc6a13	0	0	0	0	0	0
slc6a13l	0	0	0	0	0	0
slc6a14	0	0	0	0	0	0
slc6a15	0	0	0	0	0	0
slc6a15_1	34.5369206843012	8.89036637997871	10.740802141349	13.8741220239451	11.1371002114061	18.212638141211
slc6a15_2	34.0136340072663	13.5376033513312	13.6391138302844	13.2620284052416	13.7798019564855	18.212638141211
slc6a16a	0	0	0	0	0	0
slc6a16a_1	9.31549018457351	9.59183611150363	9.61091093076234	15.4971325248594	13.7774869212641	7.71950767575588
slc6a16b	0	0	0	0	0	0
slc6a17	0	0	0	0	0	0
slc6a17_1	11.0867085324889	2.17335423746856	6.00163415415781	1.79560149007918	7.01414214767511	5.67545017077308
slc6a18	0	0	0	0	0	0
slc6a19a.1	0	0	0	0	0	0
slc6a19a.2	0	0	0	0	0	0
slc6a19b	0	0	0	0	0	0
slc6a1a	0	0	0	0	0	0
slc6a1b	0	0	0	0	0	0
slc6a1l	0	0	0	0	0	0
slc6a1l_1	2.19431546569954	3.38911542606461	3.21712597471834	5.13342514885968	0.791552094121406	1.67849807924128
slc6a2	0	0	0	0	0	0
slc6a3	0	0	0	0	0	0
slc6a4a	0	0	0	0	0	0
slc6a4b	0	0	0	0	0	0
slc6a5	0	0	0	0	0	0
slc6a5_1	13.4789523322363	13.7668823449785	4.81648098372627	10.0023805740661	14.2730331370637	12.6386249031378
slc6a6a	0	0	0	0	0	0
slc6a6b	0	0	0	0	0	0
slc6a8	0	0	0	0	0	0
slc6a9	0	0	0	0	0	0
slc7a1	0	0	0	0	0	0
slc7a1_1	5.1164148379385	2.9028825919183	0.71440659284728	2.80915485186231	3.38994472857133	3.71402144585864
slc7a10a	0	0	0	0	0	0
slc7a10b	0	0	0	0	0	0
slc7a11	0	0	0	0	0	0
slc7a14a	0	0	0	0	0	0
slc7a14b	0	0	0	0	0	0
slc7a2	0	0	0	0	0	0
slc7a2_1	4.63143014826254	2.27602890781442	4.38963996124025	0.492493618374771	4.40454315245042	54.4290710697364
slc7a3a	0	0	0	0	0	0
slc7a3b	0	0	0	0	0	0
slc7a4	0	0	0	0	0	0
slc7a5	0	0	0	0	0	0
slc7a5_1	17.9861923417995	13.0961134730834	18.3333486459359	28.2518714281505	28.3624052460363	25.0595439230987
slc7a6	0	0	0	0	0	0
slc7a6os	0	0	0	0	0	0
slc7a7	0	0	0	0	0	0
slc7a7_1	58.3800253988043	51.1993937634604	27.5406503920496	35.7594869790478	62.7794149345135	45.8540599910227
slc7a8a	0	0	0	0	0	0
slc7a8b	0	0	0	0	0	0
slc7a8b_1	1.63373882974372	1.18279970663027	0.798418110679284	2.38875065093518	0.663003150031889	5.3893144470753
slc7a9	0	0	0	0	0	0
slc8a1a	0	0	0	0	0	0
slc8a1b	0	0	0	0	0	0
slc8a1b_1	12.2293419252391	11.8350062497495	6.35481674018438	11.7697578368917	22.6157741177544	16.8737902145949
slc8a2a	0	0	0	0	0	0
slc8a2a_1	23.5720068131876	28.8391837703748	12.0375262783667	26.4881020052808	22.9296925273552	20.6646715851069
slc8a2b	0	0	0	0	0	0
slc8a3	0	0	0	0	0	0
slc8a4a	0	0	0	0	0	0
slc8a4b	0	0	0	0	0	0
slc8b1	0	0	0	0	0	0
slc9a1	0	0	0	0	0	0
slc9a1a	0	0	0	0	0	0
slc9a2	0	0	0	0	0	0
slc9a3.1	0	0	0	0	0	0
slc9a3.2	0	0	0	0	0	0
slc9a3r1a	0	0	0	0	0	0
slc9a3r1a_1	40.7793139643278	30.2421066780102	30.1572608577334	35.8380713440548	127.722417547023	26.98470363382
slc9a3r1b	36.4273713673442	20.0935697197507	12.1103932795722	14.782873099483	30.5715207441582	24.1680976965853
slc9a5	0	0	0	0	0	0
slc9a6a	0	0	0	0	0	0
slc9a6a_1	44.8057333214542	43.8014917856684	20.3779790274281	44.5331069272573	41.2008820900017	54.0843877996895
slc9a6b	0	0	0	0	0	0
slc9a6b_1	29.9107631047176	54.062563935167	24.1946019250263	52.4803746123141	42.135499252291	58.5797802038378
slc9a6b_2	18.439625762181	66.9279096743852	18.3234999493762	74.0536120913933	90.1305115575214	18.3365336387703
slc9a7	0	0	0	0	0	0
slc9a8	0	0	0	0	0	0
slco1c1	0	0	0	0	0	0
